,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
7885,5D8207606C894749,electric_bike,2024-12-13 12:01:41.015,2024-12-13 13:36:09.804,Nostrand Ave & Flushing Ave,4818.02,,,40.69928,-73.953259,40.64,-73.95,casual
7888,AD78B0D9C5BC08B8,electric_bike,2024-12-10 22:21:01.488,2024-12-10 22:39:32.141,Franklin Ave & St Marks Ave,4107.05,,,40.6758324,-73.9561677,40.67,-73.98,member
7889,8B330DB4AE9950CC,electric_bike,2024-12-11 11:00:19.467,2024-12-11 11:15:20.601,MacDougal St & Prince St,5687.04,,,40.72710258,-74.00297088,40.74,-74.0,member
7894,A4EEA7C857DD8A64,electric_bike,2024-12-01 09:22:19.625,2024-12-01 10:21:42.996,N 5 St & Northside Piers,5458.02,,,40.719876,-73.963865,40.71,-73.96,member
7897,AC3C022A71FBCAE5,electric_bike,2024-12-02 22:56:25.370,2024-12-03 00:14:11.668,Duane St & Hudson St,5359.12,,,40.71703,-74.00925,40.72,-74.0,casual
7904,0AE77067A65276F8,electric_bike,2024-12-06 21:27:10.658,2024-12-06 21:38:10.404,5 Ave & W 126 St,7701.21,,,40.80722,-73.9418,40.83,-73.94,member
7905,4CE4E7BF9B00768A,electric_bike,2024-12-07 13:35:43.894,2024-12-07 13:49:35.406,5 Ave & W 126 St,7701.21,,,40.80722,-73.9418,40.83,-73.94,member
7906,FABB3EFE46F7900C,electric_bike,2024-12-12 13:33:58.798,2024-12-12 13:44:08.099,Broadway & 74 St,6332.10,,,40.74653,-73.89121,40.77,-73.88,member
7907,C7F4AFD63FCF49B4,electric_bike,2024-12-04 22:22:20.548,2024-12-04 22:26:42.979,College Ave & E 169 St,8141.05,,,40.835122799036405,-73.91196817159653,40.84,-73.91,member
7911,AF694E4C4BF45EDD,classic_bike,2024-12-12 15:03:43.557,2024-12-13 16:03:37.999,Atlantic Ave & Furman St,4614.04,,,40.69165183,-73.9999786,,,casual
7913,AEA2E73797A45034,electric_bike,2024-12-05 18:29:43.824,2024-12-05 18:49:07.462,W 56 St & 6 Ave,6809.07,,,40.76340613,-73.97722479,40.74,-73.98,member
7921,E2E87EE9C484AAEB,electric_bike,2024-12-09 18:16:29.002,2024-12-10 01:25:10.022,Broadway & W 133 St,7903.02,,,40.8190344,-73.956156,40.79,-73.95,member
7922,959ECBC41CD9970B,electric_bike,2024-12-12 13:06:30.725,2024-12-12 13:39:35.693,E 58 St & 3 Ave,6762.02,,,40.76095756,-73.96724467,40.79,-73.97,member
7926,F0515AC1CE902EBB,electric_bike,2024-12-05 17:30:02.039,2024-12-05 17:48:03.946,Melrose Ave & E 150 St,7879.01,,,40.816827,-73.917338,40.81,-73.92,member
7930,08857B12786399B3,electric_bike,2024-12-10 13:31:53.757,2024-12-10 13:47:14.160,W 54 St & 9 Ave,6920.05,,,40.76604,-73.98737,40.76,-73.99,member
7933,30702273849409FC,electric_bike,2024-12-08 17:12:37.847,2024-12-08 17:34:29.182,Greenwich Ave & Charles St,5914.08,,,40.735238,-74.000271,40.71,-74.01,member
7937,17A4DABF327028F4,electric_bike,2024-12-10 18:50:48.286,2024-12-10 19:16:51.406,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.77,-73.95,member
7940,069CE32391AA0C6B,electric_bike,2024-12-12 13:46:16.694,2024-12-12 14:02:11.265,W 56 St & 6 Ave,6809.07,,,40.76340613,-73.97722479,40.77,-73.96,member
7941,ECDFC3F208455A43,electric_bike,2024-12-12 16:33:09.906,2024-12-12 16:50:55.729,W 56 St & 6 Ave,6809.07,,,40.76340613,-73.97722479,40.74,-73.98,member
7942,A8233B454825BDB2,electric_bike,2024-12-12 16:24:39.509,2024-12-12 17:51:55.132,Manhattan Ave & Devoe St,5219.05,,,40.713532,-73.9459867,40.78,-73.96,member
7952,A67B2D365BC43FC8,electric_bike,2024-12-12 07:57:15.378,2024-12-12 08:18:00.769,Jerome Ave & E Mosholu Pkwy S,8795.01,,,40.87935,-73.88534,40.82,-73.9,member
7956,0FE759C08C8F7668,electric_bike,2024-12-11 17:21:19.863,2024-12-11 17:30:06.245,Westchester Ave & Longwood Ave,7909.07,,,40.819701,-73.901311,40.83,-73.91,member
7957,00657197655CF33E,electric_bike,2024-12-12 15:31:18.156,2024-12-12 16:35:56.733,MacDougal St & Prince St,5687.04,,,40.72710258,-74.00297088,40.73,-73.99,member
7962,95207015286005E3,electric_bike,2024-12-12 22:07:20.973,2024-12-12 22:44:26.796,Kent Ave & Grand St,5388.01,,,40.716425,-73.96594,40.67,-73.94,member
7976,ED501619894991C6,electric_bike,2024-12-02 18:53:47.947,2024-12-02 19:12:19.503,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.77,-73.99,member
7982,46B7DBA12BB8C00A,electric_bike,2024-12-10 19:41:57.603,2024-12-10 21:14:44.554,E 182 St & Park Ave,8451.07,,,40.85455,-73.89507,40.86,-73.9,member
7983,78A94553C4996447,electric_bike,2024-12-08 17:48:16.069,2024-12-08 19:32:16.504,51 St & Hobart St,6662.09,,,40.75767234025041,-73.90769943594933,40.77,-73.94,member
7985,68F14CD5D32DC094,classic_bike,2024-12-01 14:19:18.756,2024-12-02 15:19:13.823,Greenwich Ave & Charles St,5914.08,,,40.735238,-74.000271,,,casual
7997,70A71758E7275968,electric_bike,2024-12-11 19:29:27.757,2024-12-11 22:17:23.122,W 48 St &  Rockefeller Plaza,6626.11,,,40.75776935448309,-73.97929430007935,40.75,-73.99,member
8004,712FF05779A9E77D,electric_bike,2024-12-12 14:47:10.988,2024-12-12 15:51:23.048,E 58 St & 3 Ave,6762.02,,,40.76095756,-73.96724467,40.79,-73.97,member
8005,92EAD86FF0C4443E,electric_bike,2024-12-12 14:26:30.770,2024-12-12 15:29:51.458,St Nicholas Ave & W 126 St,7756.10,,,40.8114323,-73.9518776,40.79,-73.95,member
8010,BE01094D848E7E13,electric_bike,2024-12-04 20:08:48.217,2024-12-04 20:13:14.493,,,,,40.75,-74.0,40.75,-74.0,member
8018,8B39EA85D397B540,electric_bike,2024-12-12 13:33:59.884,2024-12-12 13:44:45.559,Duane St & Hudson St,5359.12,,,40.71703,-74.00925,40.75,-74.01,member
8021,EA03B0A141BB7EE8,electric_bike,2024-12-12 13:52:39.424,2024-12-12 14:07:38.325,Liberty St & Broadway,5105.01,,,40.70905623,-74.01043382,40.71,-74.01,member
8022,5310D0FA8F27A95E,electric_bike,2024-12-12 13:26:15.293,2024-12-12 13:41:13.766,5 Ave & W 126 St,7701.21,,,40.80722,-73.9418,40.82,-73.95,member
8037,9669856AC0577309,electric_bike,2024-12-03 07:29:11.804,2024-12-03 07:43:05.447,Frederick Douglass Blvd & W 115 St,7658.13,,,40.8038654,-73.9559308,40.8,-73.93,member
8038,9C80EF7B0AA013B8,electric_bike,2024-12-06 19:19:02.051,2024-12-06 19:37:16.591,E 19 St & 3 Ave,5938.01,,,40.73624527,-73.98473765,40.75,-73.99,casual
8040,B1457106A2EDA6E7,electric_bike,2024-12-12 16:00:14.433,2024-12-12 17:10:18.414,5 Ave & E 87 St,7323.09,,,40.78232260730881,-73.95987510681152,40.77,-73.96,casual
8053,A5AE7587DD3150B5,electric_bike,2024-12-14 13:24:00.044,2024-12-14 13:30:32.483,Lafayette Ave & St James Pl,4494.04,,,40.68851534,-73.9647628,40.69,-73.96,member
8054,E803C575150CA830,electric_bike,2024-12-14 12:02:40.038,2024-12-14 12:39:39.987,West St & Liberty St,5184.08,,,40.711444,-74.014847,40.73,-73.99,member
8068,46D763C63017E5C9,electric_bike,2024-12-06 13:12:27.026,2024-12-06 14:23:33.661,Central Park West & W 68 St,7079.06,,,40.7734066,-73.97782542,40.78,-73.96,casual
8071,626BDDEBC5AFB7E9,electric_bike,2024-12-04 18:23:58.162,2024-12-04 18:43:57.130,Columbus Ave & W 95 St,7520.07,,,40.7919557,-73.968087,40.76,-73.96,member
8076,64DBD98D464602E3,electric_bike,2024-12-06 07:42:38.556,2024-12-06 07:50:18.631,W 144 St & Adam Clayton Powell Blvd,7932.10,,,40.820877,-73.939249,40.82,-73.95,member
8080,196E1693FA619FF0,electric_bike,2024-12-04 17:13:04.653,2024-12-04 17:17:20.055,Lenox Ave & W 117 St,7655.22,,,40.8025566,-73.9490782,40.81,-73.96,member
8081,1801BB9723351517,electric_bike,2024-12-03 20:17:14.453,2024-12-03 20:22:00.584,Lenox Ave & W 117 St,7655.22,,,40.8025566,-73.9490782,40.8,-73.96,member
8091,07AF3E649AEDE41C,electric_bike,2024-12-05 14:54:43.999,2024-12-05 15:13:59.815,Westchester Ave & Longwood Ave,7909.07,,,40.819701,-73.901311,40.81,-73.95,member
8092,D65052DD227A0DA3,electric_bike,2024-12-12 14:40:49.558,2024-12-12 15:54:01.318,MacDougal St & Prince St,5687.04,,,40.72710258,-74.00297088,40.72,-73.98,member
8094,3C49FB4D707B9FF0,electric_bike,2024-12-13 07:41:19.863,2024-12-13 08:31:51.516,W 144 St & Adam Clayton Powell Blvd,7932.10,,,40.820877,-73.939249,40.8,-73.93,casual
8096,425CC744E0BC9A3C,electric_bike,2024-12-04 17:13:01.388,2024-12-04 17:46:28.222,W 67 St & Broadway,7116.04,,,40.77492513,-73.98266566,40.75,-73.99,member
8100,43E013291DD640D9,electric_bike,2024-12-12 13:20:15.365,2024-12-12 13:36:58.740,Fulton St & Adams St,4637.06,,,40.692418292578466,-73.98949474096298,40.7,-73.97,member
8104,261387564911C189,electric_bike,2024-12-04 02:54:59.597,2024-12-04 09:20:46.709,MacDougal St & Washington Sq,5797.01,,,40.73226398,-73.99852205,40.73,-73.99,member
9321,F74EAC55BA322EFE,electric_bike,2024-12-06 11:24:04.364,2024-12-06 11:36:52.397,Bank St & Washington St,5964.01,Reade St & Broadway,,40.7361967,-74.00859207,40.71,-74.01,member
10346,121D5EC697752A1B,electric_bike,2024-12-12 15:37:58.668,2024-12-12 16:11:48.709,West St & Liberty St,5184.08,Washington St & Gansevoort St,,40.711444,-74.014847,40.74,-74.01,member
10757,79AC21196CC4860F,electric_bike,2024-12-05 06:00:56.895,2024-12-05 06:03:30.019,23 St & 31 Ave,6929.01,31 St & Broadway,,40.76663971723091,-73.9286595582962,40.76,-73.93,member
11305,EB9AF9A58F9E5895,electric_bike,2024-12-12 18:26:31.804,2024-12-12 18:38:30.473,Nevins St & Schermerhorn St,4437.09,Brooklyn Ave & Prospect Pl,,40.68737247650719,-73.98176059126854,40.67,-73.94,member
11746,6429EE3BEF0954D9,electric_bike,2024-12-12 14:14:21.706,2024-12-12 15:15:49.789,5 Ave & E 87 St,7323.09,,,40.78232260730881,-73.95987510681152,40.77,-73.96,member
11747,F9E340010A692704,electric_bike,2024-12-12 13:19:39.147,2024-12-12 14:32:03.420,E 53 St & Madison Ave,6659.03,,,40.7597108,-73.97402311,40.74,-73.98,member
11752,CA3BFD1DD46B313B,electric_bike,2024-12-02 21:26:06.953,2024-12-02 22:26:25.832,Broadway & E 19 St,5980.11,,,40.73829,-73.99006,40.75,-73.99,casual
11753,AAE31AEE7D75270C,electric_bike,2024-12-02 15:57:01.464,2024-12-02 21:18:15.136,E 174 St & Longfellow Ave,8144.09,,,40.836274,-73.884308,40.85,-73.87,casual
11754,320D61FB4245919B,electric_bike,2024-12-02 15:56:28.626,2024-12-02 20:37:26.383,E 174 St & Longfellow Ave,8144.09,,,40.836274,-73.884308,40.84,-73.89,casual
11758,90C9D2F8A6EDDA3A,electric_bike,2024-12-07 18:51:49.470,2024-12-07 18:55:14.622,College Ave & E 170 St,8175.06,,,40.837576,-73.910489,40.83,-73.91,member
11761,DAC1E26AF0290A4B,electric_bike,2024-12-11 10:45:23.838,2024-12-11 12:19:13.714,E 40 St & Park Ave,6432.11,,,40.750756,-73.978326,40.72,-74.01,member
11763,A816F008EB4D25C0,electric_bike,2024-12-12 10:49:18.583,2024-12-12 10:55:31.118,W 54 St & 9 Ave,6920.05,,,40.76604,-73.98737,40.76,-73.98,member
11765,C0332C7A84311F17,electric_bike,2024-12-12 12:59:56.934,2024-12-12 14:02:31.380,West End Ave & W 60 St,7059.08,,,40.77237,-73.99005,40.77,-73.99,member
11770,61E6685A6F6B149B,electric_bike,2024-12-12 19:24:59.948,2024-12-12 19:36:53.780,Melrose Ave & E 150 St,7879.01,,,40.816827,-73.917338,40.81,-73.95,member
11772,58406DEF4AA09DBB,classic_bike,2024-12-04 06:45:41.886,2024-12-05 07:45:37.416,Marcy Ave & Lynch St,4933.03,,,40.702753,-73.953168,40.71,-73.96,member
11773,DFC0102C4FAF5EF0,electric_bike,2024-12-05 06:49:00.070,2024-12-05 08:20:16.522,Central Park West & W 68 St,7079.06,,,40.7734066,-73.97782542,40.72,-73.92,member
11782,1CA279017CA7610C,electric_bike,2024-12-14 11:32:48.824,2024-12-14 12:45:15.183,W 56 St & 6 Ave,6809.07,,,40.76340613,-73.97722479,40.74,-73.98,casual
11785,8129795360789E3C,electric_bike,2024-12-12 15:11:01.306,2024-12-12 15:33:33.799,Madison St & Malcolm X Blvd,4416.10,,,40.68713,-73.93008,40.66,-73.98,casual
11786,C545A4829D8BE0D7,electric_bike,2024-12-12 16:11:33.854,2024-12-12 16:46:40.656,W 48 St &  Rockefeller Plaza,6626.11,,,40.75776935448309,-73.97929430007935,40.77,-73.99,casual
11791,8252F9E934CFAE39,electric_bike,2024-12-12 14:44:11.568,2024-12-12 16:18:10.810,E 58 St & 3 Ave,6762.02,,,40.76095756,-73.96724467,40.73,-73.96,member
11793,44C3D7D12B5AF7C8,electric_bike,2024-12-13 11:41:53.720,2024-12-13 11:50:17.897,Canal St & Rutgers St,5303.08,,,40.71427487,-73.98990025,40.71,-74.0,member
11795,183FBE0397A5C2D1,electric_bike,2024-12-01 06:44:02.599,2024-12-01 08:09:11.803,Columbus Ave & W 72 St,7175.05,,,40.7770575,-73.97898475,40.72,-73.92,member
11801,9087B05BCD77FD74,electric_bike,2024-12-12 17:42:52.579,2024-12-12 18:00:10.913,Columbus Ave & W 72 St,7175.05,,,40.7770575,-73.97898475,40.77,-73.98,casual
11802,5D17A27748B1A6C0,electric_bike,2024-12-07 19:10:24.485,2024-12-07 19:24:19.334,Grand Concourse & E 199 St,8703.05,,,40.87142,-73.88839,40.83,-73.91,casual
11817,D3DE3ADA82050437,electric_bike,2024-12-10 13:41:57.128,2024-12-10 13:54:38.033,Nevins St & Schermerhorn St,4437.09,,,40.68737247650719,-73.98176059126854,40.69,-73.97,member
11819,952F01DE7DB5E7F0,electric_bike,2024-12-07 16:53:04.094,2024-12-07 17:06:01.010,West End Ave & W 107 St,7650.05,,,40.8021174,-73.9681805305,40.79,-73.98,member
11822,6DBCA0D3ECB4D78A,electric_bike,2024-12-10 13:22:15.966,2024-12-10 13:40:38.446,Park Pl & Buffalo Ave,3999.06,,,40.67202,-73.92539,40.66,-73.98,member
11823,DA6C430D0FD10D46,electric_bike,2024-12-12 09:09:36.467,2024-12-12 10:28:44.866,E 11 St & Ave B,5659.11,,,40.72746420692392,-73.97950418293476,40.75,-73.97,member
11826,C68353642BA52839,electric_bike,2024-12-13 14:29:45.891,2024-12-13 15:44:15.086,Madison Ave & E 99 St,7443.01,,,40.78948541553215,-73.95242929458618,40.76,-73.97,member
11828,B1D7688440D86041,electric_bike,2024-12-11 17:46:20.313,2024-12-11 17:54:39.308,E 170 St & Clay Ave,8156.01,,,40.837213,-73.908345,40.84,-73.89,member
11841,04D4FD9C217732A6,electric_bike,2024-12-12 15:03:45.143,2024-12-12 16:08:59.630,2 Ave & E 99 St,7386.10,,,40.7862586,-73.94552579,40.79,-73.96,member
11843,B768B2ADDBC304BB,electric_bike,2024-12-14 13:53:14.816,2024-12-14 14:53:19.811,W 54 St & 6 Ave,6771.13,,,40.761865,-73.977242,40.76,-73.98,casual
11850,C59C9CEA13B42068,electric_bike,2024-12-12 15:34:30.724,2024-12-12 16:48:43.985,Fulton St & William St,5137.11,,,40.70960089363537,-74.00655090808868,40.71,-74.0,member
11851,91F2BBD0EE328286,electric_bike,2024-12-09 18:15:13.182,2024-12-09 18:26:52.282,Allen St & Rivington St,5414.06,,,40.72019576,-73.98997825,40.72,-74.0,member
11854,377FDA83B7F7D598,electric_bike,2024-12-12 10:39:48.991,2024-12-12 11:47:01.237,Madison St & Montgomery St,5262.09,,,40.713126,-73.984844,40.72,-74.0,member
11856,0C79E103C6B00D0B,electric_bike,2024-12-04 20:24:32.112,2024-12-04 20:32:40.529,Lenox Ave & W 117 St,7655.22,,,40.8025566,-73.9490782,40.8,-73.96,casual
11858,759042599972E8A0,electric_bike,2024-12-12 15:47:40.554,2024-12-12 16:01:44.985,W 20 St & 10 Ave,6306.01,,,40.745686,-74.005141,40.74,-74.0,member
11859,5A56772ABEEA76D0,electric_bike,2024-12-09 14:56:43.770,2024-12-09 16:01:28.186,Lafayette St & Grand St,5422.09,,,40.72028,-73.99879,40.73,-74.0,member
11864,34A514EE6C516970,electric_bike,2024-12-09 17:19:03.330,2024-12-09 17:25:37.371,Convent Ave & W 151 St,8049.10,,,40.82831,-73.942924,40.81,-73.94,member
11886,06DC1F1E56F1C036,electric_bike,2024-12-06 09:07:01.875,2024-12-06 09:14:53.510,72 St & Northern Blvd,6570.06,,,40.75473,-73.89458,40.75,-73.89,member
11896,BA1E088960779D8D,electric_bike,2024-12-07 17:05:44.194,2024-12-07 17:17:50.945,Wadsworth Ave & W 175 St,8299.03,,,40.846052,-73.937648,40.82,-73.96,member
11904,D8545111FA9EEF5D,electric_bike,2024-12-05 14:08:41.198,2024-12-05 14:28:28.891,E 63 St & 3 Ave,6830.02,,,40.763954,-73.9646,40.77,-73.96,member
11905,1511B6CE99F0A9DD,electric_bike,2024-12-03 21:58:09.349,2024-12-03 23:12:04.499,Arthur Ave & E 183 St,8430.03,,,40.85307,-73.88953,40.87,-73.92,member
11908,664F312618B60A7F,electric_bike,2024-12-04 07:50:52.497,2024-12-04 07:59:00.346,W 170 St & University Ave,8254.01,,,40.84207,-73.926075,40.84,-73.9,member
11910,740572DF6FE39D60,electric_bike,2024-12-04 22:13:31.012,2024-12-04 22:25:38.202,5 Ave & W 126 St,7701.21,,,40.80722,-73.9418,40.83,-73.94,member
11913,59087ECB0DD3F272,electric_bike,2024-12-10 19:25:01.789,2024-12-10 19:38:41.574,E 40 St & Park Ave,6432.11,,,40.750756,-73.978326,40.75,-74.0,member
11915,75E627597DDAB6F5,electric_bike,2024-12-08 22:31:07.830,2024-12-08 22:34:55.363,Frederick Douglass Blvd & W 115 St,7658.13,,,40.8038654,-73.9559308,40.8,-73.96,member
11923,51245D3184B3A682,electric_bike,2024-12-12 16:57:04.370,2024-12-12 20:45:21.849,Vernon Blvd & 41 Rd,6514.08,,,40.7552433,-73.9485678,40.66,-73.89,casual
11927,AD91C7DE3C9E4873,electric_bike,2024-12-10 19:21:54.063,2024-12-10 20:35:03.537,W 54 St & 9 Ave,6920.05,,,40.76604,-73.98737,40.74,-73.98,member
11970,2DC82E9DD3C18AF1,electric_bike,2024-12-12 14:58:38.830,2024-12-12 15:13:10.882,E 35 St & Madison Ave,6398.08,Riverside Blvd & W 67 St,,40.74848023448579,-73.98255586624146,40.78,-73.99,member
12402,A17E607028C8F0B2,electric_bike,2024-12-11 07:55:27.037,2024-12-11 08:03:56.616,E 11 St & 1 Ave,5746.14,Christopher St & Greenwich St,,40.72953837,-73.98426726,40.73,-74.01,member
13634,4388D2AF7053D017,electric_bike,2024-12-12 15:05:31.306,2024-12-12 15:12:13.993,W 36 St & 7 Ave,6483.06,Greenwich Ave & Charles St,,40.752149,-73.989539,40.74,-74.0,member
14491,97FFE0A46D53B3D4,electric_bike,2024-12-12 15:21:20.357,2024-12-12 15:42:23.649,45 Rd & 11 St,6319.01,Whitney Ave & Ketcham Pl,,40.74708586,-73.94977234,40.74,-73.88,member
14497,D036DA923CDB754C,electric_bike,2024-12-12 15:17:58.922,2024-12-12 16:12:35.220,Washington St & Barrow St,5847.08,Washington St & Gansevoort St,,40.73191132323174,-74.008769094944,40.74,-74.01,casual
15226,90BB8BD737538F14,electric_bike,2024-12-01 13:06:40.409,2024-12-01 13:14:04.874,Adam Clayton Powell Blvd & W 126 St,7738.04,E 118 St & 3 Ave,,40.809495347779475,-73.94776493310928,40.8,-73.94,member
16598,0B0BF53772A7A8BF,electric_bike,2024-12-13 03:04:43.974,2024-12-13 03:06:56.452,Eastern Pkwy & Kingston Ave,3902.06,Brooklyn Ave & Prospect Pl,,40.66959,-73.94237,40.67,-73.94,member
16674,917BBFF73C77D832,electric_bike,2024-12-12 14:58:49.984,2024-12-12 15:33:33.756,Broadway & W 29 St,6289.06,W 74 St & Columbus Ave,,40.7462009,-73.98855723,40.78,-73.98,member
18088,A9A55B67CDFD1800,electric_bike,2024-12-12 14:40:09.988,2024-12-12 14:44:49.237,Wythe Ave & Metropolitan Ave,5348.02,Hope St & Union Ave,,40.716887,-73.963198,40.71,-73.95,casual
18279,A67AB514DD2B343D,electric_bike,2024-12-12 13:15:19.789,2024-12-12 13:26:00.254,Adam Clayton Powell Blvd & W 126 St,7738.04,Central Park W & W 97 St,,40.809495347779475,-73.94776493310928,40.79,-73.96,member
18741,D73FD3A9AE6B1E02,electric_bike,2024-12-12 13:50:58.383,2024-12-12 14:00:42.937,7 Ave S & Bleecker St,5805.07,E 1 St & 1 Ave,,40.73213896287381,-74.00363802909851,40.72,-73.99,member
18767,249D8056ACA17C25,electric_bike,2024-12-12 16:21:51.275,2024-12-12 16:37:13.377,28 St & 36 Ave,6614.01,W 63 St & Broadway,,40.757186,-73.932719,40.77,-73.98,casual
21824,C9423B4636432696,electric_bike,2024-12-04 06:38:19.535,2024-12-04 08:06:28.508,Columbus Ave & W 72 St,7175.05,,,40.7770575,-73.97898475,40.72,-73.92,member
21840,F27B8CE0E61B8CE6,electric_bike,2024-12-12 14:06:41.968,2024-12-12 14:53:35.134,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.77,-73.95,member
21849,FD15AAD590EC92D8,electric_bike,2024-12-07 04:09:28.844,2024-12-07 05:06:00.206,N 15 St & Wythe Ave,5520.09,,,40.724055,-73.955736,40.74,-73.92,member
21852,900776648110DDC9,electric_bike,2024-12-12 15:32:39.046,2024-12-12 16:28:30.749,Central Park S & Grand Army Plaza,6839.15,,,40.764555,-73.973473,40.79,-73.97,casual
21856,927634F1C2722FB6,electric_bike,2024-12-11 15:10:35.699,2024-12-11 15:27:51.184,Bond St & Fulton St,4479.06,,,40.6896218879,-73.9830426872,40.68,-73.96,member
21862,4AC24E7D97B55831,electric_bike,2024-12-07 04:19:25.400,2024-12-07 04:30:37.325,Featherbed Ln & Jerome Ave,8285.11,,,40.845505,-73.914311,40.87,-73.89,casual
21869,5C06512BE7C2B52C,electric_bike,2024-12-10 07:51:30.639,2024-12-10 08:17:26.071,Bainbridge Ave & E 193 St,8582.10,,,40.86415477605928,-73.892452880543,40.8,-73.93,member
21878,3AA353A6365D251C,electric_bike,2024-12-13 02:29:32.939,2024-12-13 02:50:56.596,Willoughby Ave & Myrtle Ave,4759.02,,,40.69757,-73.93098,40.72,-73.97,casual
21880,048F951DBDFA29E9,electric_bike,2024-12-12 12:42:36.003,2024-12-12 13:15:02.280,Central Park S & Grand Army Plaza,6839.15,,,40.764555,-73.973473,40.76,-73.97,member
21888,DBF517D7AFAE315B,electric_bike,2024-12-12 14:42:32.774,2024-12-12 15:16:07.702,Willis Ave & E 143 St,7798.02,,,40.812299,-73.92037,40.82,-73.92,member
21889,DF4D2CB57CB040BC,electric_bike,2024-12-06 16:31:26.058,2024-12-06 16:45:22.290,E 19 St & 3 Ave,5938.01,,,40.73624527,-73.98473765,40.74,-74.0,member
21891,39C0ECDEB9D23531,electric_bike,2024-12-03 11:43:11.183,2024-12-03 12:00:23.502,Howard St & Lafayette St,5422.04,,,40.71910537,-73.99973337,40.73,-74.01,member
21892,DE13EDEF3D3C75D6,electric_bike,2024-12-05 06:47:14.761,2024-12-05 07:01:22.068,7 Ave & 17 St,3660.07,,,40.66093779493168,-73.98680448532104,40.68,-73.97,member
21893,251B491A8C49BFED,electric_bike,2024-12-12 15:41:18.362,2024-12-12 16:07:21.418,76 St & 45 Ave,6099.02,,,40.7411,-73.88837,40.75,-73.92,member
21898,EDE0406FBF585C2A,electric_bike,2024-12-10 06:32:20.172,2024-12-10 06:45:32.437,Amsterdam Ave & W 79 St,7311.02,,,40.7829391,-73.9786517,40.78,-73.99,member
21905,42D20E32B37F8CF6,electric_bike,2024-12-12 15:37:42.506,2024-12-12 16:40:31.278,E 174 St & Longfellow Ave,8144.09,,,40.836274,-73.884308,40.81,-73.92,member
21910,28CD6BA8A528F7B4,electric_bike,2024-12-07 13:13:54.519,2024-12-07 14:26:46.723,Central Park West & W 85 St,7354.01,,,40.78476,-73.969862,40.79,-73.95,casual
21918,9DF61107D835DE31,electric_bike,2024-12-12 12:38:26.271,2024-12-12 14:14:38.896,Howard St & Lafayette St,5422.04,,,40.71910537,-73.99973337,40.7,-73.99,member
21927,60050EFEDA80F1DB,electric_bike,2024-12-12 15:04:22.476,2024-12-12 15:46:16.506,7 Ave S & Bleecker St,5805.07,,,40.73213896287381,-74.00363802909851,40.73,-74.01,member
21928,19A30EFD0755BE18,electric_bike,2024-12-07 16:17:19.589,2024-12-07 16:26:03.745,Lexington Ave & E 127 St,7662.13,,,40.805726,-73.936322,40.81,-73.95,member
